12/09/2016 17:15:39: Starting 
14/09/2016 00:34:41: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:35:11: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:35:44: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:36:15: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:36:45: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:37:16: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:37:46: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:38:17: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:38:48: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:39:18: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:39:49: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:40:19: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:40:50: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:41:20: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:41:51: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:42:21: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:42:52: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:43:23: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:43:53: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:44:24: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:44:54: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:45:25: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:45:55: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:46:26: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:46:59: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:47:30: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:48:00: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:48:31: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:49:01: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:49:32: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:50:02: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:50:33: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:51:03: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:51:34: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:52:05: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:52:35: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:53:06: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:53:36: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:54:07: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:54:37: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:55:08: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:55:38: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:56:09: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:56:40: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:57:10: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:57:43: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:58:14: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:58:44: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:59:15: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 00:59:48: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:00:21: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:00:52: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:01:25: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:01:55: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:02:26: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:02:57: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:03:27: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:03:58: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:04:28: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:04:59: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:05:30: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:06:05: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:06:36: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:07:06: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:07:37: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:08:07: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:08:38: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:09:09: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:09:42: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:10:12: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:10:43: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:11:16: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:11:46: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:12:17: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:12:47: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:13:18: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:13:49: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:14:19: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:14:50: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:15:20: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:15:51: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:16:21: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:16:52: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:17:23: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:17:53: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:18:24: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:18:57: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:19:27: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:19:58: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:20:29: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:20:59: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:21:30: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:22:00: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:22:31: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:23:01: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:23:32: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:24:02: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:24:33: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:25:04: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:25:34: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:26:05: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:26:35: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:27:06: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:27:36: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:28:07: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:28:37: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:29:08: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:29:39: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:30:09: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:30:40: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:31:10: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:31:41: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:32:11: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:32:42: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:33:12: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:33:43: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:34:14: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:34:44: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:35:15: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:35:45: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:36:16: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:36:49: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:37:19: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:37:50: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:38:23: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:38:54: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:39:24: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:39:55: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:40:25: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:40:58: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:41:32: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:42:02: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:42:33: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:43:03: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:43:34: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:44:04: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:44:37: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:45:10: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:45:41: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:46:12: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:46:42: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:47:13: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:47:43: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:48:14: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:48:44: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:49:15: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:49:46: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:50:16: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:50:52: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:51:22: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:51:53: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:52:23: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:52:54: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:53:24: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:53:55: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:54:26: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:54:56: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:55:27: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:55:57: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:56:28: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:56:58: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:57:29: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:58:02: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:58:33: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 01:59:03: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 01:59:34: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:00:04: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:00:35: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:01:05: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 02:01:36: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:02:06: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:02:37: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:03:08: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:03:38: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:04:09: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:04:39: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:05:12: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:05:43: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:06:13: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:06:44: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 02:07:15: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:07:45: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:08:16: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:08:46: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:09:17: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:09:47: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:10:18: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:10:48: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:11:22: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:11:52: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:12:23: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:12:53: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:13:24: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:13:54: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:14:25: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:14:55: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:15:31: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:16:02: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:16:32: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:17:03: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:17:33: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:18:04: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:18:34: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:19:05: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:19:35: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:20:06: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:20:37: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:21:10: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:21:40: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:22:11: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:22:41: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:23:14: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:23:45: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:24:16: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:24:46: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:25:19: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:25:50: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:26:20: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:26:53: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:27:24: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:27:55: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:28:25: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:28:56: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:29:26: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:29:57: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:30:30: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:31:00: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:31:31: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:32:02: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:32:32: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:33:03: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:33:33: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:34:09: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:34:39: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:35:10: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:35:40: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:36:11: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:36:42: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:37:12: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:37:45: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:38:16: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:38:46: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:39:17: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:39:47: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:40:18: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 02:40:49: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:41:19: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:41:50: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:42:23: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:42:53: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:43:24: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:43:54: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:44:25: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:44:56: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:45:26: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:45:57: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:46:27: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:46:58: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:47:28: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:47:59: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:48:29: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:49:00: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:49:31: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:50:01: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:50:32: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:51:02: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:51:33: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:52:03: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:52:34: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:53:07: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:53:38: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:54:08: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:54:41: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:55:12: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:55:42: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:56:15: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:56:46: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:57:17: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:57:47: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:58:18: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:58:48: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:59:19: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 02:59:49: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:00:20: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:00:53: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:01:23: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:01:54: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:02:25: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:02:55: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:03:26: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:03:56: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:04:27: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:05:00: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:05:30: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:06:01: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:06:32: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:07:02: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:07:33: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:08:03: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:08:34: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:09:04: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:09:35: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:10:05: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:10:36: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:11:07: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:11:37: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:12:08: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:12:38: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:13:09: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:13:39: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:14:10: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:14:43: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:15:14: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:15:44: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:16:15: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:16:50: Temp: 16.0 C  Humidity: 95.0 % 
14/09/2016 03:17:21: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:17:51: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:18:22: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:18:53: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:19:26: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:19:56: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:20:29: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:21:00: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:21:30: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:22:01: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:22:32: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:23:05: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:23:35: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:24:06: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:24:36: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:25:07: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:25:37: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:26:08: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:26:41: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:27:12: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:27:42: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:28:13: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:28:43: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:29:14: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:29:44: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:30:15: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:30:45: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:31:16: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:31:47: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:32:17: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:32:48: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:33:18: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:33:51: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:34:22: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:34:52: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:35:23: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:35:54: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:36:24: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:36:55: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:37:28: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:37:58: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:38:29: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:38:59: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:39:30: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:40:01: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:40:32: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:41:02: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:41:33: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:42:03: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:42:34: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:43:07: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:43:37: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:44:11: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:44:41: Temp: 14.0 C  Humidity: 95.0 % 
14/09/2016 03:45:12: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:45:42: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:46:13: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:46:46: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:47:16: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:47:47: Temp: 15.0 C  Humidity: 95.0 % 
14/09/2016 03:48:17: Temp: 15.0 C  Humidity: 95.0 % 
